bar_index,engine_state,resolver_state,category,reason_code
24062,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24070,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24072,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24073,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24075,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24076,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24078,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24081,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24083,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24084,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24085,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24088,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24089,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24090,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24092,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24093,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24108,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24109,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24110,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24115,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24116,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24117,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24119,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24120,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24121,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24123,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24124,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24125,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24128,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24129,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24131,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24132,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24133,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24141,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24149,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24168,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24169,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24173,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24188,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24189,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24190,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24192,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24193,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24194,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24196,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24197,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24198,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24202,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24232,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24233,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
24241,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24242,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24243,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24244,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24245,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24246,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24260,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24261,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24263,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24264,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
24265,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
24272,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24273,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24277,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24288,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24289,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24294,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24296,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24297,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24307,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24308,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24309,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
24321,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24323,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24324,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24325,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24327,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24328,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24329,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24332,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24333,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24350,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24353,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24354,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24355,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24356,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24358,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24359,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24360,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24361,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24369,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24370,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24375,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24376,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24377,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24381,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24392,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24393,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
24396,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24397,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24398,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24399,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24401,DISPLACEMENT,SWEEP,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
24402,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24405,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24406,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24419,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24420,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24421,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24422,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24424,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24425,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24426,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24427,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24428,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24430,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24448,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24449,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24450,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24454,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24472,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24473,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24474,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24477,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24493,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24495,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24496,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24497,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24499,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24500,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24501,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24511,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24512,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24513,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24527,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24528,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24529,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24541,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24545,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24548,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24549,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24556,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24557,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24558,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24566,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24569,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24570,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24581,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24582,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24584,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24585,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24586,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24587,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24588,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24589,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24608,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24609,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24612,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24613,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24618,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24620,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24621,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24622,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24631,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24632,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24633,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24648,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24649,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24650,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24656,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24657,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24658,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24659,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24660,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24662,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24676,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24677,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24681,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24682,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24685,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24686,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24691,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24692,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24693,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24699,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24700,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24701,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24702,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24704,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24705,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24706,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24717,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24732,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24733,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24734,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24735,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24736,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24737,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24741,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24755,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24756,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24757,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24760,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24761,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24765,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24775,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24776,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24777,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24786,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24792,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24793,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24795,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24798,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24800,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24801,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24802,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24804,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24805,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24806,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24811,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24812,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24813,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24820,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24821,DISPLACEMENT,SWEEP,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
24822,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24824,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24825,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24827,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24828,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24829,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24832,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24834,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24837,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24838,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24840,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24841,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
24844,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24845,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24848,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24849,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24850,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24859,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24860,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
24861,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
